test,q,lengthscale,outputscale,noise,mll,best_outputscale,best_mll,at_grid_edge
T3,1.0,0.002848035868435802,10000.0,1e-08,-3.9991277936839635,,,
T3,1.0,0.002848035868435802,10000.0,1e-07,-3.9991277936862106,,,
T3,1.0,0.002848035868435802,10000.0,1e-06,-3.9991277937086855,,,
T3,1.0,0.002848035868435802,10000.0,1e-05,-3.999127793933428,,,
T3,1.0,0.002848035868435802,10000.0,0.0001,-3.999127796180859,,,
T3,1.0,0.002848035868435802,10000.0,0.001,-3.9991278186551655,,,
T3,1.0,0.002848035868435802,10000.0,0.01,-3.99912804339813,,,
T3,1.0,0.002848035868435802,10000.0,0.1,-3.9991302908166566,,,
T3,1.0,0.002848035868435802,10000.0,1.0,-3.9991527638901507,,,
T3,1.0,0.002848035868435802,10000.0,10.0,-3.9993773835230053,,,
T3,1.0,0.008111308307896872,0.0001,1e-10,-4.98151099578845,,,
T3,1.0,0.008111308307896872,0.0001,1e-09,-4.981489136241906,,,
T3,1.0,0.008111308307896872,0.0001,1e-08,-4.981270556833969,,,
T3,1.0,0.008111308307896872,0.0001,1e-07,-4.979086367209122,,,
T3,1.0,0.008111308307896872,0.0001,1e-06,-4.9574036309537854,,,
T3,1.0,0.008111308307896872,0.0001,1e-05,-4.755306714612439,,,
T3,1.0,0.008111308307896872,0.0001,0.0001,-3.5597165961196553,,,
T3,1.0,0.008111308307896872,0.0001,0.001,-1.7109319603600437,,,
T3,1.0,0.008111308307896872,0.0001,0.01,-1.115305563182917,,,
T3,1.0,0.008111308307896872,0.0001,0.1,-1.3010973313665803,,,
T3,1.0,0.008111308307896872,0.0001,1.0,-1.7531116887236649,,,
T3,1.0,0.008111308307896872,0.0001,10.0,-2.2896828507358586,,,
T3,1.0,0.008111308307896872,0.00046415888336127773,1e-10,-2.365434906611627,,,
T3,1.0,0.008111308307896872,0.00046415888336127773,1e-09,-2.365432991053613,,,
T3,1.0,0.008111308307896872,0.00046415888336127773,1e-08,-2.3654138357894725,,,
T3,1.0,0.008111308307896872,0.00046415888336127773,1e-07,-2.365222314741997,,,
T3,1.0,0.008111308307896872,0.00046415888336127773,1e-06,-2.363310258095285,,,
T3,1.0,0.008111308307896872,0.00046415888336127773,1e-05,-2.3444996097671824,,,
T3,1.0,0.008111308307896872,0.00046415888336127773,0.0001,-2.1827631218366426,,,
T3,1.0,0.008111308307896872,0.00046415888336127773,0.001,-1.5442474397566919,,,
T3,1.0,0.008111308307896872,0.00046415888336127773,0.01,-1.1134386771711664,,,
T3,1.0,0.008111308307896872,0.00046415888336127773,0.1,-1.301627185289799,,,
T3,1.0,0.008111308307896872,0.00046415888336127773,1.0,-1.7531881503153013,,,
T3,1.0,0.008111308307896872,0.00046415888336127773,10.0,-2.2896912388486017,,,
T3,1.0,0.008111308307896872,0.002154434690031882,1e-10,-1.356795747614339,,,
T3,1.0,0.008111308307896872,0.002154434690031882,1e-09,-1.3567956143165247,,,
T3,1.0,0.008111308307896872,0.002154434690031882,1e-08,-1.3567942813437988,,,
T3,1.0,0.008111308307896872,0.002154434690031882,1e-07,-1.3567809521581757,,,
T3,1.0,0.008111308307896872,0.002154434690031882,1e-06,-1.3566477144438303,,,
T3,1.0,0.008111308307896872,0.002154434690031882,1e-05,-1.3553207301683923,,,
T3,1.0,0.008111308307896872,0.002154434690031882,0.0001,-1.3425696762453765,,,
T3,1.0,0.008111308307896872,0.002154434690031882,0.001,-1.2522921280775043,,,
T3,1.0,0.008111308307896872,0.002154434690031882,0.01,-1.1078671992626195,,,
T3,1.0,0.008111308307896872,0.002154434690031882,0.1,-1.30407228313048,,,
T3,1.0,0.008111308307896872,0.002154434690031882,1.0,-1.7535427362257632,,,
T3,1.0,0.008111308307896872,0.002154434690031882,10.0,-2.2897301692899097,,,
T3,1.0,0.008111308307896872,0.01,1e-10,-1.0942634725646425,,,
T3,1.0,0.008111308307896872,0.01,1e-09,-1.0942634717862216,,,
T3,1.0,0.008111308307896872,0.01,1e-08,-1.09426346400206,,,
T3,1.0,0.008111308307896872,0.01,1e-07,-1.0942633861656592,,,
T3,1.0,0.008111308307896872,0.01,1e-06,-1.0942626083226816,,,
T3,1.0,0.008111308307896872,0.01,1e-05,-1.0942548819421014,,,
T3,1.0,0.008111308307896872,0.01,0.0001,-1.0941827688752768,,,
T3,1.0,0.008111308307896872,0.01,0.001,-1.093927183479377,,,
T3,1.0,0.008111308307896872,0.01,0.01,-1.1126575028289585,,,
T3,1.0,0.008111308307896872,0.01,0.1,-1.315121437650312,,,
T3,1.0,0.008111308307896872,0.01,1.0,-1.7551817798143179,,,
T3,1.0,0.008111308307896872,0.01,10.0,-2.2899107880991494,,,
T3,1.0,0.008111308307896872,0.046415888336127774,1e-10,-1.1780434063727268,,,
T3,1.0,0.008111308307896872,0.046415888336127774,1e-09,-1.1780434089989942,,,
T3,1.0,0.008111308307896872,0.046415888336127774,1e-08,-1.1780434352616673,,,
T3,1.0,0.008111308307896872,0.046415888336127774,1e-07,-1.1780436978882125,,,
T3,1.0,0.008111308307896872,0.046415888336127774,1e-06,-1.178046324134916,,,
T3,1.0,0.008111308307896872,0.046415888336127774,1e-05,-1.178072584726997,,,
T3,1.0,0.008111308307896872,0.046415888336127774,0.0001,-1.1783350033452127,,,
T3,1.0,0.008111308307896872,0.046415888336127774,0.001,-1.1809406491715504,,,
T3,1.0,0.008111308307896872,0.046415888336127774,0.01,-1.2053125851344009,,,
T3,1.0,0.008111308307896872,0.046415888336127774,0.1,-1.3607105788798841,,,
T3,1.0,0.008111308307896872,0.046415888336127774,1.0,-1.7626468559162638,,,
T3,1.0,0.008111308307896872,0.046415888336127774,10.0,-2.2907474214197125,,,
T3,1.0,0.008111308307896872,0.21544346900318823,1e-10,-1.4225672344212832,,,
T3,1.0,0.008111308307896872,0.21544346900318823,1e-09,-1.4225672352664926,,,
T3,1.0,0.008111308307896872,0.21544346900318823,1e-08,-1.4225672437185881,,,
T3,1.0,0.008111308307896872,0.21544346900318823,1e-07,-1.4225673282395213,,,
T3,1.0,0.008111308307896872,0.21544346900318823,1e-06,-1.4225681734470608,,,
T3,1.0,0.008111308307896872,0.21544346900318823,1e-05,-1.4225766253429157,,,
T3,1.0,0.008111308307896872,0.21544346900318823,0.0001,-1.4226611263527718,,,
T3,1.0,0.008111308307896872,0.21544346900318823,0.001,-1.4235043469213144,,,
T3,1.0,0.008111308307896872,0.21544346900318823,0.01,-1.431762761071645,,,
T3,1.0,0.008111308307896872,0.21544346900318823,0.1,-1.5008320422477393,,,
T3,1.0,0.008111308307896872,0.21544346900318823,1.0,-1.7945548096619093,,,
T3,1.0,0.008111308307896872,0.21544346900318823,10.0,-2.294594051641762,,,
T3,1.0,0.008111308307896872,1.0,1e-10,-1.7417017693224075,,,
T3,1.0,0.008111308307896872,1.0,1e-09,-1.7417017695324417,,,
T3,1.0,0.008111308307896872,1.0,1e-08,-1.7417017716327876,,,
T3,1.0,0.008111308307896872,1.0,1e-07,-1.7417017926362477,,,
T3,1.0,0.008111308307896872,1.0,1e-06,-1.741702002670742,,,
T3,1.0,0.008111308307896872,1.0,1e-05,-1.7417041030053544,,,
T3,1.0,0.008111308307896872,1.0,0.0001,-1.7417251053188731,,,
T3,1.0,0.008111308307896872,1.0,0.001,-1.7419350252627193,,,
T3,1.0,0.008111308307896872,1.0,0.01,-1.7440239745147461,,,
T3,1.0,0.008111308307896872,1.0,0.1,-1.763952522213391,,,
T3,1.0,0.008111308307896872,1.0,1.0,-1.9041148853472092,,,
T3,1.0,0.008111308307896872,1.0,10.0,-2.3117036772266593,,,
T3,1.0,0.008111308307896872,4.641588833612772,1e-10,-2.0954675265964933,,,
T3,1.0,0.008111308307896872,4.641588833612772,1e-09,-2.095467526644538,,,
T3,1.0,0.008111308307896872,4.641588833612772,1e-08,-2.0954675271249834,,,
T3,1.0,0.008111308307896872,4.641588833612772,1e-07,-2.0954675319294394,,,
T3,1.0,0.008111308307896872,4.641588833612772,1e-06,-2.0954675799739917,,,
T3,1.0,0.008111308307896872,4.641588833612772,1e-05,-2.0954680604189933,,,
T3,1.0,0.008111308307896872,4.641588833612772,0.0001,-2.0954728648167804,,,
T3,1.0,0.008111308307896872,4.641588833612772,0.001,-2.0955209035728175,,,
T3,1.0,0.008111308307896872,4.641588833612772,0.01,-2.0960007697175254,,,
T3,1.0,0.008111308307896872,4.641588833612772,0.1,-2.1007480449593077,,,
T3,1.0,0.008111308307896872,4.641588833612772,1.0,-2.1437308233114964,,,
T3,1.0,0.008111308307896872,4.641588833612772,10.0,-2.3785201846395236,,,
T3,1.0,0.008111308307896872,21.54434690031882,1e-10,-2.465307673361106,,,
T3,1.0,0.008111308307896872,21.54434690031882,1e-09,-2.4653076733717367,,,
T3,1.0,0.008111308307896872,21.54434690031882,1e-08,-2.4653076734780397,,,
T3,1.0,0.008111308307896872,21.54434690031882,1e-07,-2.4653076745410685,,,
T3,1.0,0.008111308307896872,21.54434690031882,1e-06,-2.465307685171351,,,
T3,1.0,0.008111308307896872,21.54434690031882,1e-05,-2.4653077914741592,,,
T3,1.0,0.008111308307896872,21.54434690031882,0.0001,-2.4653088544997255,,,
T3,1.0,0.008111308307896872,21.54434690031882,0.001,-2.465319484503728,,,
T3,1.0,0.008111308307896872,21.54434690031882,0.01,-2.465425759386007,,,
T3,1.0,0.008111308307896872,21.54434690031882,0.1,-2.466486000438969,,,
T3,1.0,0.008111308307896872,21.54434690031882,1.0,-2.476845361396838,,,
T3,1.0,0.008111308307896872,21.54434690031882,10.0,-2.5618493255087116,,,
T3,1.0,0.008111308307896872,100.0,1e-10,-2.8426088908114417,,,
T3,1.0,0.008111308307896872,100.0,1e-09,-2.84260889081376,,,
T3,1.0,0.008111308307896872,100.0,1e-08,-2.8426088908369413,,,
T3,1.0,0.008111308307896872,100.0,1e-07,-2.842608891068759,,,
T3,1.0,0.008111308307896872,100.0,1e-06,-2.8426088933869234,,,
T3,1.0,0.008111308307896872,100.0,1e-05,-2.8426089165685706,,,
T3,1.0,0.008111308307896872,100.0,0.0001,-2.84260914838493,,,
T3,1.0,0.008111308307896872,100.0,0.001,-2.8426114665366446,,,
T3,1.0,0.008111308307896872,100.0,0.01,-2.8426346468658137,,,
T3,1.0,0.008111308307896872,100.0,0.1,-2.842866331442102,,,
T3,1.0,0.008111308307896872,100.0,1.0,-2.845171386926014,,,
T3,1.0,0.008111308307896872,100.0,10.0,-2.8671183479341136,,,
T3,1.0,0.008111308307896872,464.1588833612773,1e-10,-3.2233732304895555,,,
T3,1.0,0.008111308307896872,464.1588833612773,1e-09,-3.2233732304900578,,,
T3,1.0,0.008111308307896872,464.1588833612773,1e-08,-3.223373230495079,,,
T3,1.0,0.008111308307896872,464.1588833612773,1e-07,-3.2233732305453024,,,
T3,1.0,0.008111308307896872,464.1588833612773,1e-06,-3.2233732310475296,,,
T3,1.0,0.008111308307896872,464.1588833612773,1e-05,-3.2233732360698033,,,
T3,1.0,0.008111308307896872,464.1588833612773,0.0001,-3.2233732862925444,,,
T3,1.0,0.008111308307896872,464.1588833612773,0.001,-3.2233737885193916,,,
T3,1.0,0.008111308307896872,464.1588833612773,0.01,-3.2233788107322874,,,
T3,1.0,0.008111308307896872,464.1588833612773,0.1,-3.2234290273047206,,,
T3,1.0,0.008111308307896872,464.1588833612773,1.0,-3.223930638202078,,,
T3,1.0,0.008111308307896872,464.1588833612773,10.0,-3.228892076385403,,,
T3,1.0,0.008111308307896872,2154.4346900318824,1e-10,-3.6057450091159935,,,
T3,1.0,0.008111308307896872,2154.4346900318824,1e-09,-3.6057450091161023,,,
T3,1.0,0.008111308307896872,2154.4346900318824,1e-08,-3.605745009117187,,,
T3,1.0,0.008111308307896872,2154.4346900318824,1e-07,-3.605745009128035,,,
T3,1.0,0.008111308307896872,2154.4346900318824,1e-06,-3.6057450092365166,,,
T3,1.0,0.008111308307896872,2154.4346900318824,1e-05,-3.605745010321327,,,
T3,1.0,0.008111308307896872,2154.4346900318824,0.0001,-3.605745021169428,,,
T3,1.0,0.008111308307896872,2154.4346900318824,0.001,-3.605745129650425,,,
T3,1.0,0.008111308307896872,2154.4346900318824,0.01,-3.6057462144577928,,,
T3,1.0,0.008111308307896872,2154.4346900318824,0.1,-3.6057570622726103,,,
T3,1.0,0.008111308307896872,2154.4346900318824,1.0,-3.605865514542129,,,
T3,1.0,0.008111308307896872,2154.4346900318824,10.0,-3.606947457643509,,,
T3,1.0,0.008111308307896872,10000.0,1e-10,-3.9888628948097193,,,
T3,1.0,0.008111308307896872,10000.0,1e-09,-3.988862894809741,,,
T3,1.0,0.008111308307896872,10000.0,1e-08,-3.9888628948099756,,,
T3,1.0,0.008111308307896872,10000.0,1e-07,-3.9888628948123164,,,
T3,1.0,0.008111308307896872,10000.0,1e-06,-3.988862894835716,,,
T3,1.0,0.008111308307896872,10000.0,1e-05,-3.9888628950697105,,,
T3,1.0,0.008111308307896872,10000.0,0.0001,-3.9888628974096583,,,
T3,1.0,0.008111308307896872,10000.0,0.001,-3.9888629208091246,,,
T3,1.0,0.008111308307896872,10000.0,0.01,-3.9888631548036693,,,
T3,1.0,0.008111308307896872,10000.0,0.1,-3.9888654947370954,,,
T3,1.0,0.008111308307896872,10000.0,1.0,-3.9888888928678283,,,
T3,1.0,0.008111308307896872,10000.0,10.0,-3.989122753907361,,,
T3,1.0,0.02310129700083159,0.0001,1e-10,-3.054905511511832,,,
T3,1.0,0.02310129700083159,0.0001,1e-09,-3.054902385423589,,,
T3,1.0,0.02310129700083159,0.0001,1e-08,-3.0548711217688203,,,
T3,1.0,0.02310129700083159,0.0001,1e-07,-3.054558208759968,,,
T3,1.0,0.02310129700083159,0.0001,1e-06,-3.0514021903821,,,
T3,1.0,0.02310129700083159,0.0001,1e-05,-3.017784112270525,,,
T3,1.0,0.02310129700083159,0.0001,0.0001,-2.6751579719634986,,,
T3,1.0,0.02310129700083159,0.0001,0.001,-1.6091454759528845,,,
T3,1.0,0.02310129700083159,0.0001,0.01,-1.1096601548049745,,,
T3,1.0,0.02310129700083159,0.0001,0.1,-1.3007326065222613,,,
T3,1.0,0.02310129700083159,0.0001,1.0,-1.7530817933597782,,,
T3,1.0,0.02310129700083159,0.0001,10.0,-2.2896800704465825,,,
T3,1.0,0.02310129700083159,0.00046415888336127773,1e-10,-1.310469269607167,,,
T3,1.0,0.02310129700083159,0.00046415888336127773,1e-09,-1.3104696987882765,,,
T3,1.0,0.02310129700083159,0.00046415888336127773,1e-08,-1.3104739903152858,,,
T3,1.0,0.02310129700083159,0.00046415888336127773,1e-07,-1.3105168771901727,,,
T3,1.0,0.02310129700083159,0.00046415888336127773,1e-06,-1.3109429200251863,,,
T3,1.0,0.02310129700083159,0.00046415888336127773,1e-05,-1.3149337020229155,,,
T3,1.0,0.02310129700083159,0.00046415888336127773,0.0001,-1.336535265453999,,,
T3,1.0,0.02310129700083159,0.00046415888336127773,0.001,-1.2631786454224259,,,
T3,1.0,0.02310129700083159,0.00046415888336127773,0.01,-1.088842671702111,,,
T3,1.0,0.02310129700083159,0.00046415888336127773,0.1,-1.299943534074921,,,
T3,1.0,0.02310129700083159,0.00046415888336127773,1.0,-1.7530494548996558,,,
T3,1.0,0.02310129700083159,0.00046415888336127773,10.0,-2.2896783344705063,,,
T3,1.0,0.02310129700083159,0.002154434690031882,1e-10,-0.7064101108506946,,,
T3,1.0,0.02310129700083159,0.002154434690031882,1e-09,-0.7064103135827502,,,
T3,1.0,0.02310129700083159,0.002154434690031882,1e-08,-0.7064123408867744,,,
T3,1.0,0.02310129700083159,0.002154434690031882,1e-07,-0.7064326122737409,,,
T3,1.0,0.02310129700083159,0.002154434690031882,1e-06,-0.7066351609801316,,,
T3,1.0,0.02310129700083159,0.002154434690031882,1e-05,-0.7086442940507389,,,
T3,1.0,0.02310129700083159,0.002154434690031882,0.0001,-0.7272460489041681,,,
T3,1.0,0.02310129700083159,0.002154434690031882,0.001,-0.835046641668254,,,
T3,1.0,0.02310129700083159,0.002154434690031882,0.01,-1.0188416426255493,,,
T3,1.0,0.02310129700083159,0.002154434690031882,0.1,-1.2964500039758442,,,
T3,1.0,0.02310129700083159,0.002154434690031882,1.0,-1.752900398725145,,,
T3,1.0,0.02310129700083159,0.002154434690031882,10.0,-2.2896702849981088,,,
T3,1.0,0.02310129700083159,0.01,1e-10,-0.631667309367009,,,
T3,1.0,0.02310129700083159,0.01,1e-09,-0.631667364071065,,,
T3,1.0,0.02310129700083159,0.01,1e-08,-0.6316679111107945,,,
T3,1.0,0.02310129700083159,0.01,1e-07,-0.6316733814241295,,,
T3,1.0,0.02310129700083159,0.01,1e-06,-0.631728076163552,,,
T3,1.0,0.02310129700083159,0.01,1e-05,-0.6322741859321784,,,
T3,1.0,0.02310129700083159,0.01,0.0001,-0.637653245101675,,,
T3,1.0,0.02310129700083159,0.01,0.001,-0.6846262910637595,,,
T3,1.0,0.02310129700083159,0.01,0.01,-0.9061535895881153,,,
T3,1.0,0.02310129700083159,0.01,0.1,-1.2833152395385827,,,
T3,1.0,0.02310129700083159,0.01,1.0,-1.7522306558932008,,,
T3,1.0,0.02310129700083159,0.01,10.0,-2.289633099303367,,,
T3,1.0,0.02310129700083159,0.046415888336127774,1e-10,-0.8026114049767404,,,
T3,1.0,0.02310129700083159,0.046415888336127774,1e-09,-0.8026114178650463,,,
T3,1.0,0.02310129700083159,0.046415888336127774,1e-08,-0.8026115467480684,,,
T3,1.0,0.02310129700083159,0.046415888336127774,1e-07,-0.8026128355742376,,,
T3,1.0,0.02310129700083159,0.046415888336127774,1e-06,-0.8026257234307057,,,
T3,1.0,0.02310129700083159,0.046415888336127774,1e-05,-0.8027545614915981,,,
T3,1.0,0.02310129700083159,0.046415888336127774,0.0001,-0.8040389099254283,,,
T3,1.0,0.02310129700083159,0.046415888336127774,0.001,-0.8164964508870884,,,
T3,1.0,0.02310129700083159,0.046415888336127774,0.01,-0.9138782451368238,,,
T3,1.0,0.02310129700083159,0.046415888336127774,0.1,-1.258355863244735,,,
T3,1.0,0.02310129700083159,0.046415888336127774,1.0,-1.749560340979261,,,
T3,1.0,0.02310129700083159,0.046415888336127774,10.0,-2.289464271065184,,,
T3,1.0,0.02310129700083159,0.21544346900318823,1e-10,-1.0875932544550708,,,
T3,1.0,0.02310129700083159,0.21544346900318823,1e-09,-1.0875932573420395,,,
T3,1.0,0.02310129700083159,0.21544346900318823,1e-08,-1.0875932862117252,,,
T3,1.0,0.02310129700083159,0.21544346900318823,1e-07,-1.0875935749083927,,,
T3,1.0,0.02310129700083159,0.21544346900318823,1e-06,-1.0875964618559222,,,
T3,1.0,0.02310129700083159,0.21544346900318823,1e-05,-1.0876253294169829,,,
T3,1.0,0.02310129700083159,0.21544346900318823,0.0001,-1.0879138137899313,,,
T3,1.0,0.02310129700083159,0.21544346900318823,0.001,-1.0907797172575169,,,
T3,1.0,0.02310129700083159,0.21544346900318823,0.01,-1.1177092481502764,,,
T3,1.0,0.02310129700083159,0.21544346900318823,0.1,-1.2934426737255704,,,
T3,1.0,0.02310129700083159,0.21544346900318823,1.0,-1.7438792900618296,,,
T3,1.0,0.02310129700083159,0.21544346900318823,10.0,-2.2887587152758977,,,
T3,1.0,0.02310129700083159,1.0,1e-10,-1.425506739650126,,,
T3,1.0,0.02310129700083159,1.0,1e-09,-1.4255067402831312,,,
T3,1.0,0.02310129700083159,1.0,1e-08,-1.425506746613184,,,
T3,1.0,0.02310129700083159,1.0,1e-07,-1.4255068099137045,,,
T3,1.0,0.02310129700083159,1.0,1e-06,-1.4255074429180117,,,
T3,1.0,0.02310129700083159,1.0,1e-05,-1.4255137728715042,,,
T3,1.0,0.02310129700083159,1.0,0.0001,-1.4255770634503455,,,
T3,1.0,0.02310129700083159,1.0,0.001,-1.4262090754967196,,,
T3,1.0,0.02310129700083159,1.0,0.01,-1.4324416424209532,,,
T3,1.0,0.02310129700083159,1.0,0.1,-1.4874738007904031,,,
T3,1.0,0.02310129700083159,1.0,1.0,-1.7654164431978974,,,
T3,1.0,0.02310129700083159,1.0,10.0,-2.286895507744473,,,
T3,1.0,0.02310129700083159,4.641588833612772,1e-10,-1.7879889135697666,,,
T3,1.0,0.02310129700083159,4.641588833612772,1e-09,-1.7879889137072464,,,
T3,1.0,0.02310129700083159,4.641588833612772,1e-08,-1.7879889150820418,,,
T3,1.0,0.02310129700083159,4.641588833612772,1e-07,-1.7879889288299942,,,
T3,1.0,0.02310129700083159,4.641588833612772,1e-06,-1.787989066309479,,,
T3,1.0,0.02310129700083159,4.641588833612772,1e-05,-1.7879904411001537,,,
T3,1.0,0.02310129700083159,4.641588833612772,0.0001,-1.7880041885895679,,,
T3,1.0,0.02310129700083159,4.641588833612772,0.001,-1.788141621769061,,,
T3,1.0,0.02310129700083159,4.641588833612772,0.01,-1.789511800762773,,,
T3,1.0,0.02310129700083159,4.641588833612772,0.1,-1.802816017620826,,,
T3,1.0,0.02310129700083159,4.641588833612772,1.0,-1.9077758349524268,,,
T3,1.0,0.02310129700083159,4.641588833612772,10.0,-2.2940368768742863,,,
T3,1.0,0.02310129700083159,21.54434690031882,1e-10,-2.1618748625608424,,,
T3,1.0,0.02310129700083159,21.54434690031882,1e-09,-2.1618748625905715,,,
T3,1.0,0.02310129700083159,21.54434690031882,1e-08,-2.1618748628878652,,,
T3,1.0,0.02310129700083159,21.54434690031882,1e-07,-2.161874865860799,,,
T3,1.0,0.02310129700083159,21.54434690031882,1e-06,-2.161874895590131,,,
T3,1.0,0.02310129700083159,21.54434690031882,1e-05,-2.16187519288326,,,
T3,1.0,0.02310129700083159,21.54434690031882,0.0001,-2.1618781657951396,,,
T3,1.0,0.02310129700083159,21.54434690031882,0.001,-2.1619078929736104,,,
T3,1.0,0.02310129700083159,21.54434690031882,0.01,-2.1622049709132205,,,
T3,1.0,0.02310129700083159,21.54434690031882,0.1,-2.165156551420564,,,
T3,1.0,0.02310129700083159,21.54434690031882,1.0,-2.1929188599177856,,,
T3,1.0,0.02310129700083159,21.54434690031882,10.0,-2.3754455687766027,,,
T3,1.0,0.02310129700083159,100.0,1e-10,-2.541053975056927,,,
T3,1.0,0.02310129700083159,100.0,1e-09,-2.5410539750633427,,,
T3,1.0,0.02310129700083159,100.0,1e-08,-2.5410539751275025,,,
T3,1.0,0.02310129700083159,100.0,1e-07,-2.541053975769105,,,
T3,1.0,0.02310129700083159,100.0,1e-06,-2.5410539821851224,,,
T3,1.0,0.02310129700083159,100.0,1e-05,-2.5410540463452884,,,
T3,1.0,0.02310129700083159,100.0,0.0001,-2.541054687946054,,,
T3,1.0,0.02310129700083159,100.0,0.001,-2.541061103863562,,,
T3,1.0,0.02310129700083159,100.0,0.01,-2.5411252540263454,,,
T3,1.0,0.02310129700083159,100.0,0.1,-2.5417658563004943,,,
T3,1.0,0.02310129700083159,100.0,1.0,-2.5480837740002014,,,
T3,1.0,0.02310129700083159,100.0,10.0,-2.603921843610388,,,
T3,1.0,0.02310129700083159,464.1588833612773,1e-10,-2.9226899564029436,,,
T3,1.0,0.02310129700083159,464.1588833612773,1e-09,-2.922689956404328,,,
T3,1.0,0.02310129700083159,464.1588833612773,1e-08,-2.9226899564181608,,,
T3,1.0,0.02310129700083159,464.1588833612773,1e-07,-2.9226899565565008,,,
T3,1.0,0.02310129700083159,464.1588833612773,1e-06,-2.922689957939892,,,
T3,1.0,0.02310129700083159,464.1588833612773,1e-05,-2.9226899717738095,,,
T3,1.0,0.02310129700083159,464.1588833612773,0.0001,-2.922690110112941,,,
T3,1.0,0.02310129700083159,464.1588833612773,0.001,-2.922691493500066,,,
T3,1.0,0.02310129700083159,464.1588833612773,0.01,-2.9227053269527743,,,
T3,1.0,0.02310129700083159,464.1588833612773,0.1,-2.922843619644128,,,
T3,1.0,0.02310129700083159,464.1588833612773,1.0,-2.924222381693827,,,
T3,1.0,0.02310129700083159,464.1588833612773,10.0,-2.93761126614152,,,
T3,1.0,0.02310129700083159,2154.4346900318824,1e-10,-3.305466315252736,,,
T3,1.0,0.02310129700083159,2154.4346900318824,1e-09,-3.3054663152530352,,,
T3,1.0,0.02310129700083159,2154.4346900318824,1e-08,-3.305466315256017,,,
T3,1.0,0.02310129700083159,2154.4346900318824,1e-07,-3.3054663152858326,,,
T3,1.0,0.02310129700083159,2154.4346900318824,1e-06,-3.3054663155839856,,,
T3,1.0,0.02310129700083159,2154.4346900318824,1e-05,-3.3054663185655158,,,
T3,1.0,0.02310129700083159,2154.4346900318824,0.0001,-3.305466348380812,,,
T3,1.0,0.02310129700083159,2154.4346900318824,0.001,-3.305466646533587,,,
T3,1.0,0.02310129700083159,2154.4346900318824,0.01,-3.3054696280419016,,,
T3,1.0,0.02310129700083159,2154.4346900318824,0.1,-3.305499441182113,,,
T3,1.0,0.02310129700083159,2154.4346900318824,1.0,-3.3057973784783825,,,
T3,1.0,0.02310129700083159,2154.4346900318824,10.0,-3.308757526689636,,,
T3,1.0,0.02310129700083159,10000.0,1e-10,-3.6887719904511833,,,
T3,1.0,0.02310129700083159,10000.0,1e-09,-3.688771990451248,,,
T3,1.0,0.02310129700083159,10000.0,1e-08,-3.6887719904518903,,,
T3,1.0,0.02310129700083159,10000.0,1e-07,-3.688771990458316,,,
T3,1.0,0.02310129700083159,10000.0,1e-06,-3.688771990522561,,,
T3,1.0,0.02310129700083159,10000.0,1e-05,-3.688771991165022,,,
